col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
169289,24년 2차 조달청 혁신[시]제품 추천기업 모집 ,사업화,전국,"대학생, 일반인, 대학, 연구기관, 일반기업, 1인 창조기업",전체,2024-05-29 ~ 2024-06-21 18:00,"예비창업자, 1년미만, 2년미만, 3년미만, 5년미만, 7년미만",충북대학교,교육기관,글로벌테크벤처센터,G테크벤처센터 2024-05호,충북대학교 G-테크벤처센터에서는 중소기업의 우수제품을 추천하여 조달청 혁신제품지정을 지원해 주고자 합니다. 지역 내 우수제품 보유 기업은 신청 접수하여 주시기 바랍니다.,2024년 5월 27일,충북대학교 글로벌(G)테크벤처센터,2024.05.29(수) 09:00 ~ 2024.06.21(금) 18:00 까지,,&#40;28420&#41; 충북 청주시 흥덕구 가로수로 1251 &#40;복대동&#41; 충북대학교 G테크벤처센터 107호,,,,우수제품 보유중인 기업( 지역무관),
169342,공간정보 창업기업 재직자 교육프로그램 참여모집 공고,멘토링ㆍ컨설팅ㆍ교육,전국,"일반기업, 1인 창조기업",전체,2024-05-31 ~ 2024-06-14 23:59,7년미만,한국국토정보공사,공공기관,경영성과처,공고 제2024-2호,"한국국토정보공사에서는 공간정보  중소·창업기업의 전문인력 양성과 전문성 함양을 위해 공간정보 관련 교육을 제공하오니 관심있는 기업들의 많은 참여 바랍니다.
",2024년 5월 31일,한국국토정보공사,2024.05.31(금) 00:00 ~ 2024.06.14(금) 23:59 까지,,,,https://www.winwinnuri.or.kr,,공간정보 중소·창업기업,
169343,2024년 부산경제활성화지원기금(BEF)「BEF 액셀러레이팅 프로그램」참여기업 모집 공고,사업화,전국,전체,전체,2024-05-29 ~ 2024-06-12 23:59,"1년미만, 2년미만, 3년미만, 5년미만, 7년미만",부산창조경제혁신센터,공공기관,창업육성팀,공고 제2024 - 39호,(재)부산창조경제혁신센터에서는 ESG를 실천 중인 스타트업 대상으로 맞춤형 집중 액셀러레이팅 프로그램을 운영하여 기술·서비스 고도화 지원과 지역 내 고용활성화를 도모하고자 합니다. 2024 BEF 액셀러레이팅 프로그램을 다음과 같이 모집하오니 많은 신청 바랍니다.,2024년 5월 29일,(재)부산창조경제혁신센터 센터장,2024.05.29(수) 15:00 ~ 2024.06.12(수) 23:59 까지,,,,https://busanstartup.kr/biz_sup/1240?mcode=biz02&amp;pageNo=1&amp;deadline=N&amp;deleteYn=N&amp;s_orderby=regi&amp;s_desc=desc,," 신청자격: ESG 실천을 적극적으로 추진하거나 추진 계획이 있는 업력 7년 이내 초기 스타트업
  ❍ (필수) 공고일 기준 ｢중소기업기본법｣ 제2조 제1항에 따른 창업기업으로 ‘사업을 개시한 날’로부터 7년이 지나지 않은 기업
    ※신청가능 창업(설립)일 기준:  2017년 5월 31일  이후
  ❍ (필수) 부산 소재 및 부산 이전 계획이 있는 기업
    - 소재지 기준: 사업자등록 기준 부산광역시 본점인자 또는 본점 이전계획이 있는 자 
    - 소재지 이전일자: BEF 액셀러레이팅 프로그램 협약 기간 내 이전 ","• 신청일 기준 휴·폐업 중인 자(기업)
• 금융기관 등으로부터 채무불이행으로 규제 중인 자(기업)
- 조건 예외 대상(사업 신청·접수 마감일 기준)
 ① 채무변제 완료 후 증빙이 가능한 자
 ② 신용회복위원회 프리워크아웃 또는 개인워크아웃 제도, 새출발기금 제도를 통해 채무조정합의서를 체결한 경우
 ③ 법원의 회생계획인가 또는 변제계획인가를 받거나 파산절차에서 면책결정이 확정된 자
 ④ 신용보증기금·기술보증기금의 ‘재도전·재창업 재기지원보증’ 또는 중소벤처기업진흥공단·신용회복위원회의 ‘재창업 자금지원’을 받은 자
• 국세 또는 지방세 체납 중인 자(기업)
- 조건 예외 대상(사업 신청·접수 마감일 기준)
 ① 사업 신청·접수 마감일까지 국세징수법 제105조제1항에 따라 강제징수의 유예를 받거나 지방세징수법 제105조제1항에 따라 체납처분의 유예를 받은 자
 ② 국세·지방세 등의 특수채무 변제 후 증빙이 가능한 자
• 「근로기준법」에 따라 고용노동부가 공개하는 체불사업주 명단에 포함된 자(기업)
• 중소기업창업지원법 시행령 제4조(창업에서 제외되는 업종)의 업종을 영위하고 있거나 영위하고자 하는 자([별첨2] 지원 제외 대상 업종 참조)
• 참여를 제한할 정당한 사유가 있다고 인정하는 자(기업)
• 부산경제활성화지원기금 1차년도 선정대상기업(스타트업, 중소기업)"
169344,상지대학교 창업보육센터 입주기업 모집 공고,시설ㆍ공간ㆍ보육,강원도,"대학생, 일반인, 일반기업, 1인 창조기업","만 20세 이상 ~ 만 39세 이하, 만 40세 이상",2024-05-29 ~ 2024-06-10 23:59,"예비창업자, 7년미만",상지대학교산학협력단,교육기관,창업보육센터,, 상지대학교 창업보육센터에서 참신한 창업아이디어나 기술력을 가지고 있으면서 창업 관련 지식과 여건 부족으로 어려움을 겪고 있는 예비창업자 및 입주기업을 지원하고자 신규 입주기업을 다음과 같이 모집합니다.,2024년 5월 29일,상지대학교 창업보육센터,2024.05.29(수) 00:00 ~ 2024.06.10(월) 23:59 까지,,[26339] 상지대학교 창업보육센터&#40;강원특별자치도 원주시 상지대길 83 벤처창업관 3층 입주기업상담실&#41;,033-730-0548,,,"-예비창업자
-사업 개시한 날로부터 7년이 경과하지 아니한 기업",
169336,2024년 경기 바이오스타트업-랩 입주 및 운영 프로그램 참여기업 모집 공고,시설ㆍ공간ㆍ보육,경기도,"대학생, 일반인, 대학, 일반기업, 1인 창조기업",전체,2024-05-29 ~ 2024-06-21 17:00,"예비창업자, 7년미만",(재)경기도경제과학진흥원,공공기관,바이오스타트업팀,공고 제2024-1219,바이오산업 분야 스타트업 지원계획을 다음과 같이 공고하오니 참여를 희망하는 스타트업 및 예비창업자는 안내에 따라 신청하시기 바랍니다.,2024년 5월 23일,경기도경제과학진흥원,2024.05.29(수) 09:00 ~ 2024.06.21(금) 17:00 까지,,,,https://pms.gbsa.or.kr,,바이오 분야 우수기술을 보유한 전국 예비창업자 및 창업 7년 미만 기업 (기준일 : 2024. 5. 10. 기존 모집공고일.) ,"휴·폐업 중인 자, 공고 마감일 기준 (재)경기도경제과학진흥원 지원으로 운영 중인 타 창업 공간지원 참여 중인 자 "
169347,2024년 스타트업 전북 챌린지 참여기업 모집,사업화,전국,일반기업,전체,2024-05-21 ~ 2024-06-10 18:00,3년미만,전북창조경제혁신센터,공공기관,액셀러레이팅팀, <;공고번호 2024-66호>,(재)전북창조경제혁신센터에서는 고부가가치를 창출하는 유망기업을 도내로 유치하여 지속가능한 동반 성장 동력을 마련하기 위해 '스타트업 전북 챌린지' 참여 기업을 모집하오니 많은 신청 바랍니다.,2024년 5월 21일,(재)전북창조경제혁신센터,2024.05.21(화) 09:00 ~ 2024.06.10(월) 18:00 까지,,,,https://event.jbci.or.kr,,(2024. 5. 21.)기준 지역 주력산업 및 10대 초격차 분야 등 전국 소재(전북특별자치도 외) 업력 3년 이내 기술기반 스타트업,전북특별자치도 본사 소재 기업
169348,「2024년 창업중심대학 」청년 창업아이템 챌린지(동남권) 모집공고(부산대학교),행사ㆍ네트워크,부산광역시,"대학생, 일반인",만 20세 이상 ~ 만 39세 이하,2024-05-29 ~ 2024-07-01 16:00,예비창업자,부산대학교 창업지원단,교육기관,창업지원단,부산대학교 창업지원단 제2024 - 02호,부산대학교 창업지원단은 ‘도전! K-스타트업 2024’ 의 일환으로 본선 진출 도전 및 후속 지원을 위해 「2024년 창업중심대학 청년 창업아이템 챌린지(부산대학교) 」에 참여할 동남권 (부산·울산·경남) 내 우수한 예비창업팀을 다음과 같이 모집하오니 많은 관심과 참여 바랍니다.,2024년 5월 29일,부산대학교 창업지원단,2024.05.29(수) 16:00 ~ 2024.07.01(월) 16:00 까지,,,,,,"‘24.1.29. 기준 만 39세 이하 청년 2인 이상으로 구성된 예비창업팀
  ※ 도전! K-스타트업 2024 참가자격 및 제외대상을 반드시 확인 후 신청
  ※ 팀장은 반드시 신청한 대학이 포함된 권역의 거주자이어야 하나, 학부(대학원)생이 팀장인 경우 소속 대학 기준 권역으로 신청 가능
  ※팀원은 예비창업자 또는 보유한 모든 사업자가 7년 이내(’17.1.29. 이후 창업)인 창업기업 대표여야 하고, 지원하는 아이템은 창업기업의 본 아이템과 무관한 아이템이어야 함","• 「중소기업창업 지원법」 시행령 제4조에 따라 창업에서 제외되는 업종과 사행성 및 환경오염 유발 등 반사회적 성격의 창업 아이템
• 부처 합동 창업경진대회 “도전! K-스타트업 왕중왕전 2016 ~ 2023” 기 수상자(팀원 포함) 또는 수상 아이템(왕중왕전 특별상·입상자 제외)
• 통합공고일 기준 동일 또는 유사한 아이템으로 과거 他 창업경진대회를 통해 누적 상금 3천만원 이상 받은 자
* 他 창업경진대회는 민간·공공·대학에서 주최한 모든 ‘창업경진대회’와 ‘창업 아이디어 공모전’을 포함
* 상금은 ‘기타소득’으로 한정하며, 기술개발, 실증 등 사업화 목적의 지원금과는 별개
* 예비창업팀의 경우 ‘팀장’(팀원제외), 기 창업자의 경우 ‘대표자’와 ‘창업기업’ 수상 내역 확인
• ’24년 행정안전부 주최 「범정부 공공데이터 활용 창업경진대회」 통합본선에 동일·유사한 아이템으로 진출한 자(팀)
* 아이템에 적용된 핵심기술과 사업BM, 목적 및 지향점을 종합적 판단
• 대회 참가 신청 아이템 및 기업이 타인의 특허, 실용신안 등 지식재산권을 침해한 사실이 있거나 침해 관련 소송 등의 재판 진행 중인 자(기업) 또는 아이템"
169350,2024년 BEF 중소기업 ESG 바우처 지원 프로그램 참여기업 모집 공고,사업화,부산광역시,전체,전체,2024-05-29 ~ 2024-06-12 23:59,"1년미만, 2년미만, 3년미만, 5년미만, 7년미만, 10년미만",부산창조경제혁신센터,공공기관,창업육성팀,공고 제2024 - 38호,"(재)부산창조경제혁신센터에서는 ESG경영 실천을 희망하는 중소기업 대상으로 ESG경영 컨설팅 및 기술·서비스 고도화, 바우처 지원을 통한 지역 경제활성화를 도모하고자 합니다. BEF 중소기업 ESG 바우처 지원 프로그램을 다음과 같이 모집하오니 많은 신청 바랍니다.",2024년 5월 29일,(재)부산창조경제혁신센터 센터장,2024.05.29(수) 17:00 ~ 2024.06.12(수) 23:59 까지,,,,https://www.busanstartup.kr/biz_sup/1241?mcode=biz02&amp;pageNo=1&amp;deadline=N&amp;deleteYn=N&amp;s_orderby=regi&amp;s_desc=desc,,"ESG경영을 적극적으로 추진하거나 추진 계획이 있으며, 부산 소재 및 부산 이전 계획이 있는 중소기업","• 신청일 기준 휴·폐업 중인 자(기업)
• 금융기관 등으로부터 채무불이행으로 규제 중인 자(기업)
• 국세 또는 지방세 체납 중인 자(기업)
• 「근로기준법」에 따라 고용노동부가 공개하는 체불사업주 명단에 포함된 자(기업)
• 중소기업창업지원법 시행령 제4조(창업에서 제외되는 업종)의 업종을 영위하고 있거나 영위하고자 하는 자([별첨] 지원 제외 대상 업종 참조)
• 중소기업기본법 제2조 및 같은 법 시행령 제3조에 해당하지 않는 자(기업)
• 기타 운영기관장이 참여를 제한할 정당한 사유가 있다고 인정하는 자(기업)
• 부산경제활성화지원기금(BEF) 사업 1차년도 선정대상(스타트업, 중소기업)"
169270,2024년 인천항 바다 길잡이(I-Navigation) 사업,사업화,전국,일반기업,전체,2024-05-30 ~ 2024-06-10 23:59,7년미만,아이엔유파트너스 주식회사,민간,투자운영팀,인천대학교 창업지원단(아이엔유파트너스)-215,"인천항만공사와 대‧중소농․어업협력재단, 인천대학교 창업지원단은 국내 해운·조선산업 경쟁력 향상과 글로벌 디지털 해상교통정보산업 육성을 위한 「인천항 바다 길잡이(I-Navigation)」사업에 참여할 창업기업 모집을 다음과 같이 공고합니다.",2024년 5월 24일,인천대학교 창업지원단(아이엔유파트너스),2024.05.30(목) 13:00 ~ 2024.06.10(월) 23:59 까지,,,,,,"디지털 해상교통 정보산업 분야 업력 7년 이내 중소기업
- 디지털 선박의 제조·관리
- 데이터 플랫폼 및 디지털 서비스
- 해상 디지털 통신 및 인프라",
169351,문경시 1인 창조기업 지원센터 입주기업 모집 공고,시설ㆍ공간ㆍ보육,경상북도,"대학생, 일반인, 일반기업, 1인 창조기업","만 20세 이상 ~ 만 39세 이하, 만 40세 이상",2024-05-31 ~ 2024-06-12 18:00,전체,문경시농업기술센터,지자체,1인창조기업지원센터,공고 제2024 – 2호 ,문경시농업기술센터가 주관하고 문경대학교산학협력단이 참여하여 운영하는 『문경시 1인 창조기업 지원센터』에서는 아래와 같이 신규 입주기업을 모집하오니 창의적인 아이디어를 보유한 (예비)창업자 분들의 많은 신청 바랍니다.,2024년 5월 31일,문경시1인창조기업지원센터장,2024.05.31(금) 09:00 ~ 2024.06.12(수) 18:00 까지,,,,,,"접수마감일 기준 주민등록상(또는 사업장 주소) 문경시 거주자로서, 아래의 기준 중 하나 이상을 충족하는 자
 ◦ ‘1인 창조기업 육성에 관한 법률’에 의한 (예비)1인 창조기업
 ◦ 7년 이내 (예비)창업기업(2017. 6. 1. 이후 사업자등록자)","◦ 국세 또는 지방세 체납으로 규제 중인 자
◦ 금융기관 등으로부터 채무불이행으로 규제 중인 자
◦ 타 직장에 재직 중인 자(타 직장 4대보험 가입자)
  - 단, 센터 사전승인이 있는 경우에는 입주 가능
◦ 협약일 기준 타 보육기관(1인창조기업지원센터, 중장년기술창업센터, 창업보육센터 등)에 입주 중인 자"
169341,충남콘텐츠코리아랩 '대학생 ESG 창업 아이디어 해커톤' 참가자 모집,행사ㆍ네트워크,충청남도,대학생,전체,2024-05-29 ~ 2024-06-09 23:59,예비창업자,충남정보문화산업진흥원,공공기관,융합콘텐츠본부,,충남도 내 대학생을 대상으로 ESG 창업 아이디어 발굴 및 신사업을 주도할 미래 인재 육성을 위한 해커톤을 개최합니다. 많은 관심과 참여 바랍니다.,2024년 5월 29일,충남정보문화산업진흥원,2024.05.29(수) 00:00 ~ 2024.06.09(일) 23:59 까지,,,,,,"충남도 소재 대학교 재학/휴학생
 * 대표자 혹은 팀원 중 한 명이라도 충남도 소재 대학교 재학/휴학생일 경우 참가 가능",
